week_start,forecast_demand,forecast_lower,Category Name_x,model_used,Category Name_y,units_demand,Category Name,forecast_upper,forcast_lower,is_forecast
2017-06-19,18.077714718255585,14.282997927743658,Soccer,Prophet,Soccer,20.0,,,,False
2017-06-19,3.3869108758915516,1.7439211688782152,Strength Training,Prophet,Strength Training,3.0,,,,False
2017-06-19,6.731450287946008,0.0,Trade-In,Prophet,Trade-In,2.0,,,,False
2017-06-19,104.74390737017369,87.8618708558649,Water Sports,Prophet,Water Sports,110.0,,,,False
2017-06-19,427.15858965665495,362.41144656889713,Women's Apparel,Prophet,Women's Apparel,457.0,,,,False
2017-06-19,17.832471879454786,13.333681629028524,Women's Golf Clubs,Prophet,Women's Golf Clubs,20.0,,,,False
2017-06-25,54.231278788238015,41.00357003674124,Accessories,Prophet,,,,,,True
2017-06-25,89.06794083939782,71.3640122030999,Electronics,Prophet,,,,,,True
2017-06-25,29.754641363284833,18.13212298461038,Girls' Apparel,Prophet,,,,,,True
2017-06-25,29.81934860974986,15.239603926222108,Golf Balls,Prophet,,,,,,True
2017-06-25,8.792759295776397,2.1914664542012248,Tennis & Racquet,Prophet,,,,,,True
2017-06-26,12.653729608736404,8.492531662047021,As Seen on  TV!,Prophet,As Seen on  TV!,16.0,,,,False
2017-06-26,9.47058584537445,0.7478784137756768,Baseball & Softball,Prophet,Baseball & Softball,1.0,,,,False
2017-06-26,12.682565749575694,5.097734525160005,Boxing & MMA,Prophet,Boxing & MMA,18.0,,,,False
2017-06-26,93.29898548107369,79.68413526569728,Camping & Hiking,Prophet,Camping & Hiking,85.0,,,,False
2017-06-26,259.24523895896505,216.1170681538624,Cardio Equipment,Prophet,Cardio Equipment,243.0,,,,False
2017-06-26,509.17023611962156,446.66486558341495,Cleats,Prophet,Cleats,493.0,,,,False
2017-06-26,130.3633365101086,112.105668043664,Fishing,Prophet,Fishing,130.0,,,,False
2017-06-26,8.290111452095854,3.0572173368301665,Golf Apparel,Prophet,Golf Apparel,9.0,,,,False
2017-06-26,13.767610801534575,4.283532360762542,Golf Gloves,Prophet,Golf Gloves,13.0,,,,False
2017-06-26,18.774391431974827,11.18010590261269,Golf Shoes,Prophet,Golf Shoes,22.0,,,,False
2017-06-26,7.088049446078444,0.9417008031377925,Hunting & Shooting,Prophet,Hunting & Shooting,12.0,,,,False
2017-06-26,386.97392665171327,324.6616352982292,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,378.0,,,,False
2017-06-26,24.913066901851547,17.38616770966346,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,18.0,,,,False
2017-06-26,10.439605643562867,4.943947038572726,Lacrosse,Prophet,Lacrosse,14.0,,,,False
2017-06-26,153.99545199575368,129.9993742756511,Men's Footwear,Prophet,Men's Footwear,130.0,,,,False
2017-06-26,13.913110429757287,9.586993991633204,Men's Golf Clubs,Prophet,Men's Golf Clubs,17.0,,,,False
2017-06-26,233.0853205289686,193.577657215857,Shop By Sport,Prophet,Shop By Sport,240.0,,,,False
2017-06-26,18.40522925492253,14.556374490751878,Soccer,Prophet,Soccer,16.0,,,,False
2017-06-26,2.0724296448337896,0.41687149339170254,Strength Training,Prophet,Strength Training,3.0,,,,False
2017-06-26,113.54036382869188,95.68570270797966,Water Sports,Prophet,Water Sports,121.0,,,,False
2017-06-26,435.0111441083402,366.6166458416107,Women's Apparel,Prophet,Women's Apparel,506.0,,,,False
2017-06-26,18.008157363370707,13.792977893689244,Women's Golf Clubs,Prophet,Women's Golf Clubs,17.0,,,,False
2017-07-02,53.07067854722121,37.984185483470334,Accessories,Prophet,,,,,,True
2017-07-02,81.64740499967874,62.96974897804562,Electronics,Prophet,,,,,,True
2017-07-02,26.989231763738633,14.967143666029086,Girls' Apparel,Prophet,,,,,,True
2017-07-02,28.311933920366748,14.513130700088563,Golf Balls,Prophet,,,,,,True
2017-07-02,12.095301080396943,5.910389728936374,Tennis & Racquet,Prophet,,,,,,True
2017-07-03,12.41917227972472,7.970073409531188,As Seen on  TV!,Prophet,As Seen on  TV!,8.0,,,,False
2017-07-03,14.618712254504832,4.949153075317321,Baseball & Softball,Prophet,Baseball & Softball,2.0,,,,False
2017-07-03,12.912277357399683,5.856645184824826,Boxing & MMA,Prophet,Boxing & MMA,15.0,,,,False
2017-07-03,94.27928259782655,80.27251926719637,Camping & Hiking,Prophet,Camping & Hiking,94.0,,,,False
2017-07-03,258.00883302158485,213.03956690503728,Cardio Equipment,Prophet,Cardio Equipment,238.0,,,,False
2017-07-03,521.1645447160049,451.8642152103638,Cleats,Prophet,Cleats,551.0,,,,False
2017-07-03,124.80347759732003,106.36881347450485,Fishing,Prophet,Fishing,124.0,,,,False
2017-07-03,9.670362615160638,4.5780861840187,Golf Apparel,Prophet,Golf Apparel,7.0,,,,False
2017-07-03,13.161776611189328,3.248465555631048,Golf Gloves,Prophet,Golf Gloves,9.0,,,,False
2017-07-03,17.30031356769058,9.637081518700995,Golf Shoes,Prophet,Golf Shoes,31.0,,,,False
2017-07-03,9.76611251134793,3.4847976763865423,Hunting & Shooting,Prophet,Hunting & Shooting,6.0,,,,False
2017-07-03,405.0100031615094,344.6982482136189,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,400.0,,,,False
2017-07-03,25.621631173467698,17.37590593588054,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,26.0,,,,False
2017-07-03,10.090451708819439,4.327851944477333,Lacrosse,Prophet,Lacrosse,16.0,,,,False
2017-07-03,157.6957402248751,135.01652042410686,Men's Footwear,Prophet,Men's Footwear,166.0,,,,False
2017-07-03,13.596244204848892,9.715590004181243,Men's Golf Clubs,Prophet,Men's Golf Clubs,10.0,,,,False
2017-07-03,225.764693808166,184.21506689797565,Shop By Sport,Prophet,Shop By Sport,228.0,,,,False
2017-07-03,13.90440712570698,9.978567450641021,Soccer,Prophet,Soccer,16.0,,,,False
2017-07-03,1.8667426073961408,0.38269797768834385,Strength Training,Prophet,Strength Training,1.0,,,,False
2017-07-03,14.765878741594536,4.255111130302545,Trade-In,Prophet,Trade-In,4.0,,,,False
2017-07-03,117.08030131321648,101.98464381053702,Water Sports,Prophet,Water Sports,124.0,,,,False
2017-07-03,439.57043946201424,381.42237341177884,Women's Apparel,Prophet,Women's Apparel,419.0,,,,False
2017-07-03,18.913321781029424,14.381097259191396,Women's Golf Clubs,Prophet,Women's Golf Clubs,21.0,,,,False
2017-07-09,48.90772579264838,35.26617603204035,Accessories,Prophet,,,,,,True
2017-07-09,71.64917433761087,52.73205160986238,Electronics,Prophet,,,,,,True
2017-07-09,27.67391354338133,15.91540169030925,Girls' Apparel,Prophet,,,,,,True
2017-07-09,30.22280651853052,16.947184348351456,Golf Balls,Prophet,,,,,,True
2017-07-09,14.077442099308522,7.613511288959533,Tennis & Racquet,Prophet,,,,,,True
2017-07-10,11.041034111985189,6.834260334461309,As Seen on  TV!,Prophet,As Seen on  TV!,16.0,,,,False
2017-07-10,16.01138054199964,7.611512042228836,Baseball & Softball,Prophet,Baseball & Softball,5.0,,,,False
2017-07-10,15.502760928747978,7.884789879908613,Boxing & MMA,Prophet,Boxing & MMA,11.0,,,,False
2017-07-10,96.68585377591076,83.22540046874066,Camping & Hiking,Prophet,Camping & Hiking,96.0,,,,False
2017-07-10,250.65986855942216,204.87518442431428,Cardio Equipment,Prophet,Cardio Equipment,232.0,,,,False
2017-07-10,511.6060486370872,444.6203548109798,Cleats,Prophet,Cleats,524.0,,,,False
2017-07-10,117.55789241468952,98.77039260714487,Fishing,Prophet,Fishing,108.0,,,,False
2017-07-10,9.315353608652064,4.199145988495623,Golf Apparel,Prophet,Golf Apparel,6.0,,,,False
2017-07-10,14.64556441043862,4.176053443553217,Golf Gloves,Prophet,Golf Gloves,14.0,,,,False
2017-07-10,18.050896158360764,10.142938604946071,Golf Shoes,Prophet,Golf Shoes,30.0,,,,False
2017-07-10,12.415771617135613,6.40422564763467,Hunting & Shooting,Prophet,Hunting & Shooting,17.0,,,,False
2017-07-10,407.4889728669942,346.62357826492484,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,409.0,,,,False
2017-07-10,26.54430801009088,18.716125476401363,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,27.0,,,,False
2017-07-10,8.924984660218874,3.2399560132687135,Lacrosse,Prophet,Lacrosse,11.0,,,,False
2017-07-10,157.74883199086565,134.98579653387029,Men's Footwear,Prophet,Men's Footwear,154.0,,,,False
2017-07-10,20.285880521372114,16.23040193715118,Men's Golf Clubs,Prophet,Men's Golf Clubs,25.0,,,,False
2017-07-10,213.62900579670742,173.20160837081468,Shop By Sport,Prophet,Shop By Sport,198.0,,,,False
2017-07-10,10.016004097201499,6.153158952810362,Soccer,Prophet,Soccer,8.0,,,,False
2017-07-10,3.1950236004324992,1.6430883688824611,Strength Training,Prophet,Strength Training,3.0,,,,False
2017-07-10,16.56383521573999,5.921517893896638,Trade-In,Prophet,Trade-In,5.0,,,,False
2017-07-10,112.63459975654914,95.08435716286384,Water Sports,Prophet,Water Sports,110.0,,,,False
2017-07-10,440.19931251279274,371.4497039859466,Women's Apparel,Prophet,Women's Apparel,378.0,,,,False
2017-07-10,17.82042653703006,13.448742303675008,Women's Golf Clubs,Prophet,Women's Golf Clubs,13.0,,,,False
2017-07-17,12.77177117203998,8.552041780056552,As Seen on  TV!,Prophet,As Seen on  TV!,9.0,,,,False
2017-07-17,12.930665136655032,3.769856329952754,Baseball & Softball,Prophet,Baseball & Softball,3.0,,,,False
2017-07-17,17.21181585453054,9.98537381352677,Boxing & MMA,Prophet,Boxing & MMA,18.0,,,,False
2017-07-17,98.49116751823351,85.81614395104991,Camping & Hiking,Prophet,Camping & Hiking,109.0,,,,False
2017-07-17,244.09671048314337,201.0409230773161,Cardio Equipment,Prophet,Cardio Equipment,291.0,,,,False
2017-07-17,491.3822061844331,426.64411014232235,Cleats,Prophet,Cleats,506.0,,,,False
2017-07-17,112.97542713931402,94.32176967433684,Fishing,Prophet,Fishing,119.0,,,,False
2017-07-17,7.62871521619316,2.6414127086139065,Golf Apparel,Prophet,Golf Apparel,6.0,,,,False
2017-07-17,17.42413074624733,8.34369299338499,Golf Gloves,Prophet,Golf Gloves,12.0,,,,False
2017-07-17,18.40696801774616,9.941607036544777,Golf Shoes,Prophet,Golf Shoes,16.0,,,,False
2017-07-17,13.576270763035138,7.346313686952886,Hunting & Shooting,Prophet,Hunting & Shooting,28.0,,,,False
2017-07-17,397.47330970525974,334.50953657311993,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,381.0,,,,False
2017-07-17,25.02166809266321,18.05602500181108,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,28.0,,,,False
2017-07-17,7.879682650892668,2.5132522237196007,Lacrosse,Prophet,Lacrosse,5.0,,,,False
2017-07-17,155.23112930741738,132.9170344441133,Men's Footwear,Prophet,Men's Footwear,162.0,,,,False
2017-07-17,28.688539199588877,25.00349356300409,Men's Golf Clubs,Prophet,Men's Golf Clubs,23.0,,,,False
2017-07-17,209.93986668505462,170.1626783863275,Shop By Sport,Prophet,Shop By Sport,264.0,,,,False
2017-07-17,11.140754312343326,7.474243581739076,Soccer,Prophet,Soccer,12.0,,,,False
2017-07-17,4.206983877249918,2.692221529342417,Strength Training,Prophet,Strength Training,5.0,,,,False
2017-07-17,105.09701912302373,87.85139601364708,Water Sports,Prophet,Water Sports,112.0,,,,False
2017-07-17,442.5962167807486,374.3293398971498,Women's Apparel,Prophet,Women's Apparel,465.0,,,,False
2017-07-17,16.122644116252594,11.852397487070474,Women's Golf Clubs,Prophet,Women's Golf Clubs,22.0,,,,False
2017-07-24,15.047347287272892,11.0922134292482,As Seen on  TV!,Prophet,As Seen on  TV!,15.0,,,,False
2017-07-24,7.961954460480737,0.0,Baseball & Softball,Prophet,Baseball & Softball,3.0,,,,False
2017-07-24,16.20852861703046,8.422589777440475,Boxing & MMA,Prophet,Boxing & MMA,32.0,,,,False
2017-07-24,98.40541546967879,84.75546555007118,Camping & Hiking,Prophet,Camping & Hiking,90.0,,,,False
2017-07-24,244.44993221760944,199.03978129249074,Cardio Equipment,Prophet,Cardio Equipment,279.0,,,,False
2017-07-24,480.6488399457888,409.44129965671,Cleats,Prophet,Cleats,508.0,,,,False
2017-07-24,113.30781221164995,94.34693150637605,Fishing,Prophet,Fishing,129.0,,,,False
2017-07-24,6.509182438070692,1.4612376321377551,Golf Apparel,Prophet,Golf Apparel,7.0,,,,False
2017-07-24,19.16212639927042,10.043280779213825,Golf Gloves,Prophet,Golf Gloves,7.0,,,,False
2017-07-24,16.57995128129995,8.627639401688844,Golf Shoes,Prophet,Golf Shoes,13.0,,,,False
2017-07-24,13.275603085369475,7.2563924548767575,Hunting & Shooting,Prophet,Hunting & Shooting,6.0,,,,False
2017-07-24,384.66599195260716,322.3348910360766,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,364.0,,,,False
2017-07-24,21.354628868304655,13.84907549034948,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,19.0,,,,False
2017-07-24,7.676465674844403,1.8463063331899074,Lacrosse,Prophet,Lacrosse,4.0,,,,False
2017-07-24,153.86006995394828,130.8184847966566,Men's Footwear,Prophet,Men's Footwear,147.0,,,,False
2017-07-24,29.536032351654754,25.49461146902109,Men's Golf Clubs,Prophet,Men's Golf Clubs,34.0,,,,False
2017-07-24,218.35897090437314,176.66851140131553,Shop By Sport,Prophet,Shop By Sport,250.0,,,,False
2017-07-24,13.81120801752629,10.390284813151649,Soccer,Prophet,Soccer,16.0,,,,False
2017-07-24,3.974106993577081,2.4981608805365503,Strength Training,Prophet,Strength Training,4.0,,,,False
2017-07-24,11.645011273830601,0.0,Trade-In,Prophet,Trade-In,6.0,,,,False
2017-07-24,101.68097980836004,85.56344841637583,Water Sports,Prophet,Water Sports,74.0,,,,False
2017-07-24,450.8854081556985,384.69611767800325,Women's Apparel,Prophet,Women's Apparel,383.0,,,,False
2017-07-24,20.863509435302,16.424873426130517,Women's Golf Clubs,Prophet,Women's Golf Clubs,17.0,,,,False
2017-07-31,12.35740507458679,8.040252605710826,As Seen on  TV!,Prophet,As Seen on  TV!,16.0,,,,False
2017-07-31,4.580433187167346,0.0,Baseball & Softball,Prophet,Baseball & Softball,3.0,,,,False
2017-07-31,14.395842234935122,6.3107567683960655,Boxing & MMA,Prophet,Boxing & MMA,14.0,,,,False
2017-07-31,96.32695720887908,82.77876592063058,Camping & Hiking,Prophet,Camping & Hiking,90.0,,,,False
2017-07-31,249.6643729022464,206.94561119463773,Cardio Equipment,Prophet,Cardio Equipment,233.0,,,,False
2017-07-31,488.96939154011386,423.38539146309694,Cleats,Prophet,Cleats,474.0,,,,False
2017-07-31,117.12299952288984,97.9194731195716,Fishing,Prophet,Fishing,111.0,,,,False
2017-07-31,7.390032542474088,2.596033251764117,Golf Apparel,Prophet,Golf Apparel,10.0,,,,False
2017-07-31,18.608039138254718,9.832244788625921,Golf Gloves,Prophet,Golf Gloves,21.0,,,,False
2017-07-31,13.949300503554262,6.071553408135752,Golf Shoes,Prophet,Golf Shoes,30.0,,,,False
2017-07-31,12.545264715731912,6.3677105367040925,Hunting & Shooting,Prophet,Hunting & Shooting,15.0,,,,False
2017-07-31,372.9922229510988,309.170643465136,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,383.0,,,,False
2017-07-31,19.986581294401685,12.303727756773283,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,20.0,,,,False
2017-07-31,8.277122621252426,2.2011720371144214,Lacrosse,Prophet,Lacrosse,8.0,,,,False
2017-07-31,155.2740888209873,131.4575564227996,Men's Footwear,Prophet,Men's Footwear,167.0,,,,False
2017-07-31,20.716181936318822,16.560450251851876,Men's Golf Clubs,Prophet,Men's Golf Clubs,20.0,,,,False
2017-07-31,229.17819257987443,189.85974551481542,Shop By Sport,Prophet,Shop By Sport,225.0,,,,False
2017-07-31,13.374695214094283,9.664263876259595,Soccer,Prophet,Soccer,9.0,,,,False
2017-07-31,3.8460561178877484,2.310376116880134,Strength Training,Prophet,Strength Training,3.0,,,,False
2017-07-31,8.438157103502604,0.0,Trade-In,Prophet,Trade-In,7.0,,,,False
2017-07-31,104.5657645107698,88.30898395402988,Water Sports,Prophet,Water Sports,118.0,,,,False
2017-07-31,459.62293636718937,394.60877795419105,Women's Apparel,Prophet,Women's Apparel,483.0,,,,False
2017-07-31,31.43086108891302,26.96790362123599,Women's Golf Clubs,Prophet,Women's Golf Clubs,32.0,,,,False
2017-08-07,6.786587185924978,2.470930060750911,As Seen on  TV!,Prophet,As Seen on  TV!,3.0,,,,False
2017-08-07,4.248396327677452,0.0,Baseball & Softball,Prophet,Baseball & Softball,2.0,,,,False
2017-08-07,15.074347389822476,6.824942983128531,Boxing & MMA,Prophet,Boxing & MMA,21.0,,,,False
2017-08-07,93.17652969367228,79.40077429492774,Camping & Hiking,Prophet,Camping & Hiking,89.0,,,,False
2017-08-07,252.24640183354197,209.20389982788404,Cardio Equipment,Prophet,Cardio Equipment,250.0,,,,False
2017-08-07,507.5612596427677,442.862889134917,Cleats,Prophet,Cleats,516.0,,,,False
2017-08-07,120.89255088870841,103.09012096028289,Fishing,Prophet,Fishing,130.0,,,,False
2017-08-07,9.673290019610631,4.431712841621552,Golf Apparel,Prophet,Golf Apparel,8.0,,,,False
2017-08-07,16.887200146152164,6.8770850597724085,Golf Gloves,Prophet,Golf Gloves,21.0,,,,False
2017-08-07,13.632334253401462,5.922366239951554,Golf Shoes,Prophet,Golf Shoes,17.0,,,,False
2017-08-07,12.256415777241028,6.383308417753866,Hunting & Shooting,Prophet,Hunting & Shooting,7.0,,,,False
2017-08-07,360.50888939877973,298.6272714854056,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,378.0,,,,False
2017-08-07,24.783331220561706,17.080917722698135,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,23.0,,,,False
2017-08-07,9.007357620606799,3.2238102167393428,Lacrosse,Prophet,Lacrosse,10.0,,,,False
2017-08-07,157.60552752160402,134.70933794930374,Men's Footwear,Prophet,Men's Footwear,165.0,,,,False
2017-08-07,11.684285375099378,7.561908238281106,Men's Golf Clubs,Prophet,Men's Golf Clubs,9.0,,,,False
2017-08-07,230.55392071612886,186.93652195028912,Shop By Sport,Prophet,Shop By Sport,203.0,,,,False
2017-08-07,11.901924178527391,8.311103487359949,Soccer,Prophet,Soccer,15.0,,,,False
2017-08-07,4.8464788904343905,3.279582001924875,Strength Training,Prophet,Strength Training,5.0,,,,False
2017-08-07,7.604897024295442,0.0,Trade-In,Prophet,Trade-In,3.0,,,,False
2017-08-07,109.51579195434995,91.7523401161988,Water Sports,Prophet,Water Sports,124.0,,,,False
2017-08-07,457.4005364416901,394.6268510084626,Women's Apparel,Prophet,Women's Apparel,423.0,,,,False
2017-08-07,34.46162908821552,30.0518598399393,Women's Golf Clubs,Prophet,Women's Golf Clubs,36.0,,,,False
2017-08-14,6.842424072511322,2.4885034387367715,As Seen on  TV!,Prophet,As Seen on  TV!,8.0,,,,False
2017-08-14,5.708567317027774,0.0,Baseball & Softball,Prophet,Baseball & Softball,4.0,,,,False
2017-08-14,18.717798131501027,10.611268819248611,Boxing & MMA,Prophet,Boxing & MMA,31.0,,,,False
2017-08-14,90.80719153475417,77.36880642047814,Camping & Hiking,Prophet,Camping & Hiking,92.0,,,,False
2017-08-14,249.23434661841844,203.87166663348762,Cardio Equipment,Prophet,Cardio Equipment,251.0,,,,False
2017-08-14,520.9728543188983,456.2435302563081,Cleats,Prophet,Cleats,485.0,,,,False
2017-08-14,122.32784780367525,104.5534261104526,Fishing,Prophet,Fishing,128.0,,,,False
2017-08-14,11.186363328286475,5.930159335562268,Golf Apparel,Prophet,Golf Apparel,7.0,,,,False
2017-08-14,15.907320507206858,6.024435670439836,Golf Gloves,Prophet,Golf Gloves,10.0,,,,False
2017-08-14,16.890869959106727,9.510990350234936,Golf Shoes,Prophet,Golf Shoes,32.0,,,,False
2017-08-14,12.534351966731364,6.478717082828154,Hunting & Shooting,Prophet,Hunting & Shooting,13.0,,,,False
2017-08-14,349.5263004271167,288.8162858114963,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,356.0,,,,False
2017-08-14,33.3762326999882,25.59089278502102,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,36.0,,,,False
2017-08-14,9.171817135059259,3.530163156439897,Lacrosse,Prophet,Lacrosse,3.0,,,,False
2017-08-14,158.578341811073,136.35531980855873,Men's Footwear,Prophet,Men's Footwear,153.0,,,,False
2017-08-14,13.417517233532198,9.298119101192189,Men's Golf Clubs,Prophet,Men's Golf Clubs,17.0,,,,False
2017-08-14,222.03783598958069,183.5919315341722,Shop By Sport,Prophet,Shop By Sport,233.0,,,,False
2017-08-14,13.029968875625244,9.252238999605915,Soccer,Prophet,Soccer,13.0,,,,False
2017-08-14,5.716450084037369,4.147120183364876,Strength Training,Prophet,Strength Training,7.0,,,,False
2017-08-14,9.422816300424717,0.0,Trade-In,Prophet,Trade-In,6.0,,,,False
2017-08-14,111.44786742924808,93.84505453254526,Water Sports,Prophet,Water Sports,109.0,,,,False
2017-08-14,440.6281827973182,371.2064682201611,Women's Apparel,Prophet,Women's Apparel,403.0,,,,False
2017-08-14,23.695385940164556,19.183143091296348,Women's Golf Clubs,Prophet,Women's Golf Clubs,22.0,,,,False
2017-08-21,13.183686279939174,9.007321049179078,As Seen on  TV!,Prophet,As Seen on  TV!,14.0,,,,False
2017-08-21,6.882972495627214,0.0,Baseball & Softball,Prophet,Baseball & Softball,5.0,,,,False
2017-08-21,22.04542353323469,14.653209695692281,Boxing & MMA,Prophet,Boxing & MMA,25.0,,,,False
2017-08-21,91.38759155843262,77.39029745868073,Camping & Hiking,Prophet,Camping & Hiking,90.0,,,,False
2017-08-21,246.6522730720518,202.02028713785685,Cardio Equipment,Prophet,Cardio Equipment,247.0,,,,False
2017-08-21,523.6429365731088,453.82369877805564,Cleats,Prophet,Cleats,547.0,,,,False
2017-08-21,122.19139606139046,103.01164754101461,Fishing,Prophet,Fishing,142.0,,,,False
2017-08-21,10.253610769318012,4.750213203891093,Golf Apparel,Prophet,Golf Apparel,11.0,,,,False
2017-08-21,16.021349594016904,6.144382514218178,Golf Gloves,Prophet,Golf Gloves,11.0,,,,False
2017-08-21,21.421899368674374,13.539543333101058,Golf Shoes,Prophet,Golf Shoes,14.0,,,,False
2017-08-21,13.084089222362165,6.666464784339011,Hunting & Shooting,Prophet,Hunting & Shooting,17.0,,,,False
2017-08-21,350.07923590172584,287.85282601347893,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,393.0,,,,False
2017-08-21,38.69266708864314,31.40095494849171,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,43.0,,,,False
2017-08-21,8.656324797329138,2.8284110682107007,Lacrosse,Prophet,Lacrosse,12.0,,,,False
2017-08-21,158.67415454230033,134.78285679939353,Men's Footwear,Prophet,Men's Footwear,156.0,,,,False
2017-08-21,24.313700719458428,19.935003479568678,Men's Golf Clubs,Prophet,Men's Golf Clubs,22.0,,,,False
2017-08-21,215.00296716610285,175.98016621663788,Shop By Sport,Prophet,Shop By Sport,192.0,,,,False
2017-08-21,13.494597547572234,9.550534678673793,Soccer,Prophet,Soccer,12.0,,,,False
2017-08-21,5.017027342274801,3.5746731430503775,Strength Training,Prophet,Strength Training,3.0,,,,False
2017-08-21,12.205047045538791,1.1843535428949603,Trade-In,Prophet,Trade-In,4.0,,,,False
2017-08-21,110.03918385274845,92.59192020658503,Water Sports,Prophet,Water Sports,125.0,,,,False
2017-08-21,421.5353128713491,353.39849246405066,Women's Apparel,Prophet,Women's Apparel,470.0,,,,False
2017-08-21,16.137062626129662,11.750815301918276,Women's Golf Clubs,Prophet,Women's Golf Clubs,17.0,,,,False
2017-08-28,13.927340657024262,9.724861176264758,As Seen on  TV!,Prophet,As Seen on  TV!,13.0,,,,False
2017-08-28,7.172484741766523,0.0,Baseball & Softball,Prophet,Baseball & Softball,3.0,,,,False
2017-08-28,21.64599604492143,13.798080343779544,Boxing & MMA,Prophet,Boxing & MMA,27.0,,,,False
2017-08-28,95.54815868295029,81.80436006084987,Camping & Hiking,Prophet,Camping & Hiking,99.0,,,,False
2017-08-28,251.76046695961398,206.84425884716006,Cardio Equipment,Prophet,Cardio Equipment,272.0,,,,False
2017-08-28,521.857294342713,451.97360193156106,Cleats,Prophet,Cleats,590.0,,,,False
2017-08-28,122.66548151572815,104.53003807390363,Fishing,Prophet,Fishing,104.0,,,,False
2017-08-28,7.37211625090157,2.2130213945873867,Golf Apparel,Prophet,Golf Apparel,7.0,,,,False
2017-08-28,15.913139642390624,5.783124617275053,Golf Gloves,Prophet,Golf Gloves,21.0,,,,False
2017-08-28,23.457866636601032,15.845391799026476,Golf Shoes,Prophet,Golf Shoes,35.0,,,,False
2017-08-28,13.698140212770287,7.433756490330907,Hunting & Shooting,Prophet,Hunting & Shooting,7.0,,,,False
2017-08-28,368.6496177822133,311.9645982096651,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,448.0,,,,False
2017-08-28,37.07969870628673,29.829594324087584,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,24.0,,,,False
2017-08-28,8.026879618750007,2.8204052361744605,Lacrosse,Prophet,Lacrosse,1.0,,,,False
2017-08-28,160.0103891415095,135.62541486950732,Men's Footwear,Prophet,Men's Footwear,133.0,,,,False
2017-08-28,30.078510760814076,25.86507757811579,Men's Golf Clubs,Prophet,Men's Golf Clubs,31.0,,,,False
2017-08-28,219.25036204819517,179.88949844426546,Shop By Sport,Prophet,Shop By Sport,243.0,,,,False
2017-08-28,9.92641785765132,6.155211214445181,Soccer,Prophet,Soccer,11.0,,,,False
2017-08-28,3.8117195175613077,2.2601494553872556,Strength Training,Prophet,Strength Training,6.0,,,,False
2017-08-28,13.770707599028091,2.83530276585137,Trade-In,Prophet,Trade-In,6.0,,,,False
2017-08-28,108.96415829444027,92.23746042397585,Water Sports,Prophet,Water Sports,96.0,,,,False
2017-08-28,417.9735888131913,352.1581484054547,Women's Apparel,Prophet,Women's Apparel,447.0,,,,False
2017-08-28,25.18886803211685,20.879389986705775,Women's Golf Clubs,Prophet,Women's Golf Clubs,25.0,,,,False
2017-09-04,3.735921894531023,0.0,As Seen on  TV!,Prophet,As Seen on  TV!,4.0,,,,False
2017-09-04,7.7193761850361255,0.0,Baseball & Softball,Prophet,Baseball & Softball,2.0,,,,False
2017-09-04,17.881064980221907,10.163578602601197,Boxing & MMA,Prophet,Boxing & MMA,31.0,,,,False
2017-09-04,100.63808015502586,86.89061180220298,Camping & Hiking,Prophet,Camping & Hiking,98.0,,,,False
2017-09-04,261.9425021188628,215.97052940630556,Cardio Equipment,Prophet,Cardio Equipment,289.0,,,,False
2017-09-04,520.0111413107699,450.5216845128146,Cleats,Prophet,Cleats,491.0,,,,False
2017-09-04,123.99545146260161,104.93456221152327,Fishing,Prophet,Fishing,114.0,,,,False
2017-09-04,4.856143055221146,0.0,Golf Apparel,Prophet,Golf Apparel,5.0,,,,False
2017-09-04,14.649333679464853,4.732779979055686,Golf Gloves,Prophet,Golf Gloves,24.0,,,,False
2017-09-04,21.4259496853796,13.599272529199762,Golf Shoes,Prophet,Golf Shoes,22.0,,,,False
2017-09-04,14.23606400567223,8.254556906900547,Hunting & Shooting,Prophet,Hunting & Shooting,15.0,,,,False
2017-09-04,395.33894167256346,332.6464220862953,Indoor/Outdoor Games,Prophet,Indoor/Outdoor Games,301.0,,,,False
2017-09-04,32.61916395273151,25.09023223211218,Kids' Golf Clubs,Prophet,Kids' Golf Clubs,46.0,,,,False
2017-09-04,8.011492110179395,2.1603451615015605,Lacrosse,Prophet,Lacrosse,15.0,,,,False
